"activity_period","activity_type_code","adjusted_activity_type_code","adjusted_passenger_count","boarding_area","geo_region","geo_summary","month","operating_airline","operating_airline_iata_code","passenger_count","price_category_code","published_airline","published_airline_iata_code","terminal","year"
"200508","Enplaned","Enplaned","5128","G","Central America","International","August","TACA","TA","5128","Other","TACA","TA","International","2005"
"200508","Deplaned","Deplaned","42622","A","US","Domestic","August","US Airways","US ","42622","Other","US Airways","US ","Terminal 1","2005"
"200508","Enplaned","Enplaned","44508","A","US","Domestic","August","US Airways","US ","44508","Other","US Airways","US ","Terminal 1","2005"
"200508","Deplaned","Deplaned","40712","B","US","Domestic","August","US Airways","US ","40712","Low Fare","US Airways","US ","Terminal 1","2005"
"200508","Enplaned","Enplaned","40322","B","US","Domestic","August","US Airways","US ","40322","Low Fare","US Airways","US ","Terminal 1","2005"
"200508","Deplaned","Deplaned","61872","B","US","Domestic","August","United Airlines","UA","61872","Other","United Airlines","UA","Terminal 1","2005"
"200508","Enplaned","Enplaned","61768","B","US","Domestic","August","United Airlines","UA","61768","Other","United Airlines","UA","Terminal 1","2005"
"200508","Deplaned","Deplaned","55842","E","US","Domestic","August","United Airlines - Pre 07/01/2013","UA","55842","Low Fare","United Airlines - Pre 07/01/2013","UA","Terminal 3","2005"
"200508","Deplaned","Deplaned","27930","E","US","Domestic","August","United Airlines - Pre 07/01/2013","UA","27930","Other","United Airlines - Pre 07/01/2013","UA","Terminal 3","2005"
"200508","Enplaned","Enplaned","56087","E","US","Domestic","August","United Airlines - Pre 07/01/2013","UA","56087","Low Fare","United Airlines - Pre 07/01/2013","UA","Terminal 3","2005"
"200508","Enplaned","Enplaned","26098","E","US","Domestic","August","United Airlines - Pre 07/01/2013","UA","26098","Other","United Airlines - Pre 07/01/2013","UA","Terminal 3","2005"
"200508","Thru / Transit","Thru / Transit * 2","1352","E","US","Domestic","August","United Airlines - Pre 07/01/2013","UA","676","Other","United Airlines - Pre 07/01/2013","UA","Terminal 3","2005"
"200508","Deplaned","Deplaned","420430","F","US","Domestic","August","United Airlines - Pre 07/01/2013","UA","420430","Other","United Airlines - Pre 07/01/2013","UA","Terminal 3","2005"
"200508","Enplaned","Enplaned","398135","F","US","Domestic","August","United Airlines - Pre 07/01/2013","UA","398135","Other","United Airlines - Pre 07/01/2013","UA","Terminal 3","2005"
"200508","Thru / Transit","Thru / Transit * 2","23170","F","US","Domestic","August","United Airlines - Pre 07/01/2013","UA","11585","Other","United Airlines - Pre 07/01/2013","UA","Terminal 3","2005"
"200508","Deplaned","Deplaned","79131","G","Asia","International","August","United Airlines - Pre 07/01/2013","UA","79131","Other","United Airlines - Pre 07/01/2013","UA","International","2005"
"200508","Enplaned","Enplaned","68861","G","Asia","International","August","United Airlines - Pre 07/01/2013","UA","68861","Other","United Airlines - Pre 07/01/2013","UA","International","2005"
"200508","Thru / Transit","Thru / Transit * 2","8118","G","Asia","International","August","United Airlines - Pre 07/01/2013","UA","4059","Other","United Airlines - Pre 07/01/2013","UA","International","2005"
"200508","Deplaned","Deplaned","8903","G","Australia / Oceania","International","August","United Airlines - Pre 07/01/2013","UA","8903","Other","United Airlines - Pre 07/01/2013","UA","International","2005"
"200508","Enplaned","Enplaned","7874","G","Australia / Oceania","International","August","United Airlines - Pre 07/01/2013","UA","7874","Other","United Airlines - Pre 07/01/2013","UA","International","2005"
"200508","Thru / Transit","Thru / Transit * 2","2950","G","Australia / Oceania","International","August","United Airlines - Pre 07/01/2013","UA","1475","Other","United Airlines - Pre 07/01/2013","UA","International","2005"
"200508","Deplaned","Deplaned","13895","F","Canada","International","August","United Airlines - Pre 07/01/2013","UA","13895","Other","United Airlines - Pre 07/01/2013","UA","Terminal 3","2005"
"200508","Enplaned","Enplaned","12145","F","Canada","International","August","United Airlines - Pre 07/01/2013","UA","12145","Other","United Airlines - Pre 07/01/2013","UA","Terminal 3","2005"
"200508","Deplaned","Deplaned","29236","G","Europe","International","August","United Airlines - Pre 07/01/2013","UA","29236","Other","United Airlines - Pre 07/01/2013","UA","International","2005"
"200508","Enplaned","Enplaned","29920","G","Europe","International","August","United Airlines - Pre 07/01/2013","UA","29920","Other","United Airlines - Pre 07/01/2013","UA","International","2005"
"200508","Thru / Transit","Thru / Transit * 2","1726","G","Europe","International","August","United Airlines - Pre 07/01/2013","UA","863","Other","United Airlines - Pre 07/01/2013","UA","International","2005"
"200508","Deplaned","Deplaned","9397","G","Mexico","International","August","United Airlines - Pre 07/01/2013","UA","9397","Other","United Airlines - Pre 07/01/2013","UA","International","2005"
"200508","Enplaned","Enplaned","9275","G","Mexico","International","August","United Airlines - Pre 07/01/2013","UA","9275","Other","United Airlines - Pre 07/01/2013","UA","International","2005"
"200508","Thru / Transit","Thru / Transit * 2","156","G","Mexico","International","August","United Airlines - Pre 07/01/2013","UA","78","Other","United Airlines - Pre 07/01/2013","UA","International","2005"
"200508","Deplaned","Deplaned","10685","A","Europe","International","August","Virgin Atlantic","VS","10685","Other","Virgin Atlantic","VS","International","2005"
"200508","Enplaned","Enplaned","11072","A","Europe","International","August","Virgin Atlantic","VS","11072","Other","Virgin Atlantic","VS","International","2005"
"200508","Deplaned","Deplaned","2300","A","Canada","International","August","WestJet Airlines","WS","2300","Other","WestJet Airlines","WS","International","2005"
"200508","Enplaned","Enplaned","2251","A","Canada","International","August","WestJet Airlines","WS","2251","Other","WestJet Airlines","WS","International","2005"
"200509","Deplaned","Deplaned","17341","B","US","Domestic","September","ATA Airlines","TZ","17341","Low Fare","ATA Airlines","TZ","Terminal 1","2005"
"200509","Enplaned","Enplaned","18541","B","US","Domestic","September","ATA Airlines","TZ","18541","Low Fare","ATA Airlines","TZ","Terminal 1","2005"
"200509","Thru / Transit","Thru / Transit * 2","8824","B","US","Domestic","September","ATA Airlines","TZ","4412","Low Fare","ATA Airlines","TZ","Terminal 1","2005"
"200509","Deplaned","Deplaned","24473","B","Canada","International","September","Air Canada ","AC","24473","Other","Air Canada ","AC","Terminal 1","2005"
"200509","Enplaned","Enplaned","26120","B","Canada","International","September","Air Canada ","AC","26120","Other","Air Canada ","AC","Terminal 1","2005"
"200509","Deplaned","Deplaned","4416","G","Asia","International","September","Air China","CA","4416","Other","Air China","CA","International","2005"
"200509","Enplaned","Enplaned","4568","G","Asia","International","September","Air China","CA","4568","Other","Air China","CA","International","2005"
"200509","Deplaned","Deplaned","10731","A","Europe","International","September","Air France","AF","10731","Other","Air France","AF","International","2005"
"200509","Enplaned","Enplaned","11337","A","Europe","International","September","Air France","AF","11337","Other","Air France","AF","International","2005"
"200509","Deplaned","Deplaned","4565","G","Australia / Oceania","International","September","Air New Zealand","NZ","4565","Other","Air New Zealand","NZ","International","2005"
"200509","Enplaned","Enplaned","4295","G","Australia / Oceania","International","September","Air New Zealand","NZ","4295","Other","Air New Zealand","NZ","International","2005"
"200509","Deplaned","Deplaned","7057","A","US","Domestic","September","AirTran Airways","FL","7057","Low Fare","AirTran Airways","FL","International","2005"
"200509","Enplaned","Enplaned","6806","A","US","Domestic","September","AirTran Airways","FL","6806","Low Fare","AirTran Airways","FL","International","2005"
"200509","Deplaned","Deplaned","31117","A","US","Domestic","September","Alaska Airlines","AS","31117","Other","Alaska Airlines","AS","International","2005"
"200509","Enplaned","Enplaned","33742","A","US","Domestic","September","Alaska Airlines","AS","33742","Other","Alaska Airlines","AS","International","2005"
"200509","Thru / Transit","Thru / Transit * 2","7686","A","US","Domestic","September","Alaska Airlines","AS","3843","Other","Alaska Airlines","AS","International","2005"
"200509","Deplaned","Deplaned","6635","A","Canada","International","September","Alaska Airlines","AS","6635","Other","Alaska Airlines","AS","International","2005"
"200509","Enplaned","Enplaned","7783","A","Canada","International","September","Alaska Airlines","AS","7783","Other","Alaska Airlines","AS","International","2005"
"200509","Thru / Transit","Thru / Transit * 2","322","A","Canada","International","September","Alaska Airlines","AS","161","Other","Alaska Airlines","AS","International","2005"
"200509","Deplaned","Deplaned","5446","A","Mexico","International","September","Alaska Airlines","AS","5446","Other","Alaska Airlines","AS","International","2005"
"200509","Enplaned","Enplaned","7674","A","Mexico","International","September","Alaska Airlines","AS","7674","Other","Alaska Airlines","AS","International","2005"
"200509","Thru / Transit","Thru / Transit * 2","3008","A","Mexico","International","September","Alaska Airlines","AS","1504","Other","Alaska Airlines","AS","International","2005"
"200509","Deplaned","Deplaned","5875","G","Asia","International","September","All Nippon Airways","NH","5875","Other","All Nippon Airways","NH","International","2005"
"200509","Enplaned","Enplaned","5960","G","Asia","International","September","All Nippon Airways","NH","5960","Other","All Nippon Airways","NH","International","2005"
"200509","Deplaned","Deplaned","135043","E","US","Domestic","September","American Airlines","AA","135043","Other","American Airlines","AA","Terminal 3","2005"
"200509","Enplaned","Enplaned","135944","E","US","Domestic","September","American Airlines","AA","135944","Other","American Airlines","AA","Terminal 3","2005"
"200509","Deplaned","Deplaned","4240","E","US","Domestic","September","American Eagle Airlines","MQ","4240","Other","American Airlines","AA","Terminal 3","2005"
"200509","Enplaned","Enplaned","4166","E","US","Domestic","September","American Eagle Airlines","MQ","4166","Other","American Airlines","AA","Terminal 3","2005"
"200509","Deplaned","Deplaned","4792","A","Asia","International","September","Asiana Airlines","OZ","4792","Other","Asiana Airlines","OZ","International","2005"
"200509","Enplaned","Enplaned","5140","A","Asia","International","September","Asiana Airlines","OZ","5140","Other","Asiana Airlines","OZ","International","2005"
"200509","Deplaned","Deplaned","108","A","Europe","International","September","BelAir Airlines","4T","108","Other","BelAir Airlines","4T","International","2005"
"200509","Enplaned","Enplaned","315","A","Europe","International","September","BelAir Airlines","4T","315","Other","BelAir Airlines","4T","International","2005"
"200509","Deplaned","Deplaned","20455","A","Europe","International","September","British Airways","BA","20455","Other","British Airways","BA","International","2005"
"200509","Enplaned","Enplaned","20635","A","Europe","International","September","British Airways","BA","20635","Other","British Airways","BA","International","2005"
"200509","Deplaned","Deplaned","8370","A","Asia","International","September","Cathay Pacific","CX","8370","Other","Cathay Pacific","CX","International","2005"
"200509","Enplaned","Enplaned","9874","A","Asia","International","September","Cathay Pacific","CX","9874","Other","Cathay Pacific","CX","International","2005"
"200509","Deplaned","Deplaned","9154","A","Asia","International","September","China Airlines","CI","9154","Other","China Airlines","CI","International","2005"
"200509","Enplaned","Enplaned","9486","A","Asia","International","September","China Airlines","CI","9486","Other","China Airlines","CI","International","2005"
"200509","Deplaned","Deplaned","17291","C","US","Domestic","September","Delta Air Lines","DL","17291","Low Fare","Delta Air Lines","DL","Terminal 1","2005"
"200509","Deplaned","Deplaned","68347","C","US","Domestic","September","Delta Air Lines","DL","68347","Other","Delta Air Lines","DL","Terminal 1","2005"
"200509","Enplaned","Enplaned","17453","C","US","Domestic","September","Delta Air Lines","DL","17453","Low Fare","Delta Air Lines","DL","Terminal 1","2005"
